!   nombres.la,,,,,
!,,,,,
!This file is part of COLLATINVS.,,,,,
!COLLATINVS is free software; you can redistribute it and/or modify,,,,,
!it under the terms of the GNV General Public License as published by,,,,,
!the Free Software Foundation; either version 2 of the License, or,,,,
!(at your option) any later version.,,,,,
!,,,,,
!COLLATINVS is distributed in the hope that it will be useful,,,,,
!but WITHOVT ANY WARRANTY; without even the implied warranty of,,,,,
!MERCHANTABILITY or FITNESS FOR A PARTICVLAR PVRPOSE.  See the,,,,,
!GNV General Public License for more details.,,,,,
!,,,,,
!You should have received a copy of the GNV General Public License,,,,,
Luna2,LVNA N,37,,,
Lupercal,LVPERCALIA N,5,,,
Lupercus,LVPERCI N,4,,,
Lupercus,LVPERCVS N,16,,,
Lupus2,LVPVS N,12,,,
Lurco3,LVRCO N,7,,,
Luscinus,LVSCINVS N,2,,,
Luscius,LVSCIVS N,11,,,
Luscus2,LVSCVS N,1,,,
Lusitania,LVSITANIA N,10,,,
Lusitanus,LVSITANVS N,1,,,
Lusitanus2,LVSITANVS A,2,,,
Lusius,LVSIVS N,4,,,
!Lutatius,-LVTATIVS N,4,,,
Lutatius,LVTATIVS A,1,,,
Lyaeus2,LYAEVS N,21,,,
Lycaeus,LYCAEVS A,2,,,
Lycaeus2,LYCAEVS N,6,,,
Lycambes,LYCAMBES N,2,,,
Lycambeus,LYCAMBEVS A,1,,,
Lycaon,LYCAON N,2,,,
Lycaonia,LYCAONIA N,1,,,
Lycaonius,LYCAONIVS A,4,,,
Lyce,LYCA N,4,,,
Lycia,LYCIA N,15,,,
Lycidas,LYCIDAS N,5,,,
Lycinna,LYCINNA N,2,,,
Lycius,LYCIVS N,1,,,
Lycius2,LYCIVS A,14,,,
Lyco,LYCON N,9,,,
Lycomedes,LYCOMEDES N,2,,,
Lycomedius,LYCOMEDIVS N,1,,,
Lyconides,LYCONIDES N,1,,,
Lycorias,LYCORIAS N,1,,,
Lycoris,LYCORIS N,4,,,
Lycormas,LYCORMAS N,7,,,
Lycotas,LYCOTAS N,1,,,
Lyctius,LYCTIVS A,2,,,
Lycurgides,LYCVRGIDES N,1,,,
Lycurgus,LYCVRGVS N,16,,,
Lyde,LYDE N,5,,,
!Lyde,LYDVS N,11,,,
Lydi,LYDI N,5,,,
Lydia,LYDIA N,24,,,
Lydius,LYDIVS A,14,,,
!Lydus,-LYDVS N,6,,,
Lydus,LYDVS A,7,,,
Lygdamus,LYGDAMVS N,13,,,
Lygdus,LYGDVS N,3,,,
Lyncestae,LYNCESTAE N,1,,,
Lynceus,LYNCEVS N,9,,,
Lynceus2,LYNCEVS A,1,,,
Lyrnesis,LYRNESSIS N,1,,,
Lyrnesius,LYRNESIVS A,2,,,
Lyrnesos,LYRNESVS N,3,,,
Lysander,LYSANDER N,9,,,
Lysanias,LYSANIA N,4,,,
Lysiades,LYSIADES N,3,,,
Lysias2,LYSIAS N,4,,,
Lysidicus,LYSIDICVS N,2,,,
Lysimachus,LYSIMACHVS N,12,,,
Lysippus,LYSIPPVS N,3,,,
Lyso,LYSON N,2,,,
!M,-MILLE  -,25,,,
!M,-MITTO  -,1,,,
M,MARCVS N,770,,,
Macareus,MACAREVS N,3,,,
!Macedo,-MACEDO A,11,,,
Macedo,MACEDO N,3,,,
Macedonia,MACEDONIA N,110,,,
Macedonicus,MACEDONICVS A,13,,,
Macer2,MACER N,28,,,
Machaera2,MACHAERA N-,1,,,
Machaon,MACHAON N,2,,,
Machaonius,MACHAONIVS A,2,,,
Macrinus,MACRINVS N,4,,,
Macro,MACRO N,13,,,
Maeander,MAEANDER N,4,,,
!Maeandrius,-MAEANDRIVS N,5,,,
Maeandrius,MAEANDRIVS A,1,,,
Maeandros,MAEANDER N,2,,,
Maecenas,MAECENAS N,69,,,
Maecenatianus,-MAECENATIANVS N,1,,,
Maecia,MAECIA N,1,,,
Maecius2,MAECIVS N,1,,,
Maedi,MAEDI N,2,,,
Maelius,-MAELIVS N,10,,,
Maenala,MAENALA N,2,,,
!Maenala,MAENALVS N-,1,,,
Maenalius,MAENALIVS A,17,,,
!Maenalius,MAENALIVS A-,1,,,
Maenalos,MAENALVS N,5,,,
Maenas,MAENAS N,10,,,
Maenius,MAENIVS N,3,,,
Maenius2,MAENIVS A,2,,,
Maeon,MAEON N,1,,,
Maeonia,MAEONIA N,1,,,
!Maeonides,MAEONIDAE N,1,,,
Maeonides,MAEONIDES N,4,,,
Maeonis,MAEONIS N,2,,,
Maeonius,MAEONIVS A,12,,,
Maeoticus,MAEOTICVS A,2,,,
!Maeotis,-MAEOTIS A,1,,,
Maeotis,MAEOTIS N,4,,,
Maeotius,MAEOTIVS A,3,,,
Maeuius,MAEVIVS N,3,,,
Magetobriga,MAGETOBRIGA N,1,,,
Magia2,MAGIA N,2,,,
Magius,MAGIVS N,10,,,
Magnes2,MAGNES N,1,,,
Magnesius,MAGNESIVS A,1,,,
Magnessa,-MAGNESSVS A,1,,,
Magnus2,MAGNVS N,30,,,
!Magus3,MAGI N,4,,,
Magus3,MAGVS N,1,,,
Maiesta,MAIESTAS N-,2,,,
Maius,MAIVS A,11,,,
Maius2,MAIVS N,2,,,
Malaca,MALACA N,1,,,
Malea,MALEA N,4,,,
Malius,MALIVS A,1,,,
Mallius,MALLIVS N,6,,,
Mallouendus,MALLOVENDVS N,1,,,
Maltinus,MALTINVS N,1,,,
Maluginensis,-MALVGINENSIS N,5,,,
Mamercus,MAMERCVS N,14,,,
Mamertinus,MAMERTINVS A,18,,,
Mamilius,MAMILIVS N,3,,,
Mamilius2,MAMILIVS A,2,,,
Mammaea,MAMMAEA N,1,,,
Mamurius,MAMVRIVS N,4,,,
Mamurra,MAMVRRA N,3,,,
Mamurrius,MAMVRRIVS N,1,,,
Mancia,MANCIA N,3,,,
Mancinus,MANCINVS N,5,,,
Mandela,MANDELA  ,1,,,
Mandubii,MANDVBII N,3,,,
Mandubracius,MANDVBRACIVS N,4,,,
Manes2,MANES N-,9,,,
Manilia,MANILIA N,1,,,
Manilius,MANILIVS N,18,,,
Manilius2,MANILIVS A,1,,,
!Manius,MANES N-,1,,,
!Manius,MANII N,1,,,
Manius,MANIVS N,5,,,
Manlianus,MANLIANVS A,3,,,
Manlius,MANLIVS N,58,,,
Manlius2,MANLIVS A,1,,,
Mannicius,MANNICIVS N,1,,,
Mannus2,MANNVS N,2,,,
Mantua,MANTVA N,7,,,
Mantus,MANTO N-,3,,,
Maracanda,MARACANDA N,6,,,
Marathon,MARATHON N,2,,,
Marathos,MARATHVS N,4,,,
Marcellia,MARCELLIA N,4,,,
Marcellinus,MARCELLINVS N,15,,,
Marcellus,MARCELLVS N,163,,,
Marcia,MARCIA N,22,,,
Marcianus,MARCIANVS A,1,,,
Marcianus2,MARCIANVS N,11,,,
Marcius,MARCIVS N,20,,,
Marcius2,MARCIVS A,4,,,
Marcodurum,MARCODVRVM N,1,,,
Marcomani,MARCOMANI N,6,,,
Marcomanni,MARCOMANI N,1,,,
Marcus,MARCVS N,42,,,
Mardonius,MARDONIVS N,1,,,
Mardus,-MARDVS A,2,,,
Mareoticus,-MAREOTICVM N,1,,,
Mareotis,-MAREOTIS A,1,,,
Margiane,MARGIANA N,1,,,
Marianus,MARIANVS A,3,,,
Mariccus,MARICCVS N,2,,,
Marinus2,MARINVS N,4,,,
Marius,MARIVS N,216,,,
Marmaricus,MARMARICVS A,2,,,
Maro,MARO N,6,,,
Maroboduus,MAROBODVVS N,14,,,
Maroneus,MARONEVS A,1,,,
Marpesius,MARPESIVS A,2,,,
Marrucini,MARRVCINI N,5,,,
Marrucinus,MARRVCINVS A,1,,,
Marruuius,MARRVVIVS A,1,,,
Mars,MARS N,213,,,
Marsaci,MARSACI N,1,,,
Marsaeus,MARSAEVS N,1,,,
Marsicus,MARSICVS A,2,,,
Marsigni,MARSIGNI N,2,,,
Marsus,MARSVS A,17,,,
Marsus2,MARSVS N,9,,,
Marsyas,MARSYAS N,4,,,
Martialis,MARTIALIS A,1,,,
!Martialis,MARTIALIS A-,1,,,
!Martialis2,-MARTIALIS A,2,,,
Martialis2,MARTIALIS N,8,,,
Martigena,MARTIGENA N,2,,,
Martina,MARTINA N,2,,,
Martius,MARTIVS A,72,,,
Martius2,MARTIVS N,2,,,
Marullus,MARVLLVS N,3,,,
!Marus,MARE N-,2,,,
Marus,MARVS N,1,,,
Masinissa,MASINISSA N,18,,,
Maso,MASO N,1,,,
Massa2,MASSA N,10,,,
Massagetes,MASSAGETES N,1,,,
Massicum,MASSICVM N,3,,,
!Massicum,MASSICVS N,1,,,
!Massicus,-MASSICVS N,1,,,
Massicus,MASSICVS A,3,,,
Massilia,MASSILIA N,28,,,
Massilienses,MASSILIENSES N,33,,,
Massiliensis,MASSILIENSIS A,6,,,
Massiua,MASSIVA N,5,,,
!Massylus,-MASSYLI N-,1,,,
Massylus,MASSYLVS A,2,,,
Mastanabal,MASTANABAL N,3,,,
Masurius,MASVRIVS N,1,,,
Maternus2,MATERNVS N,26,,,
Matho,MATHON N,3,,,
Matinus,MATINVS A,2,,,
Matinus2,MATINVS N,1,,,
Matisco,MATISCO N,1,,,
Matius,-MATIVS N,1,,,
Matrae,MATER N-,11,,,
Matralia,MATRALIA N,2,,,
Matrinius,MATRINIVS N,8,,,
Mattiacus,MATTIACVS A,1,,,
Maturus2,MATVRVS N,4,,,
Matuta,MATVTA N,3,,,
Mauors,MARS N,14,,,
Mauors,MAVORS N,5,,,
Mauortius,MARTIVS A,6,,,
Mauortius,MAVORTIVS A,1,,,
Mauortius2,MARTIVS N,1,,,
Mauretania,MAVRETANIA N,18,,,
Mauricus2,MAVRICVS N,9,,,
!Maurus,-MAVRA N,3,,,
Maurus,MAVRVS A,23,,,
Maurusius,MAVRVSIVS A,1,,,
Mausoleus,MAVSOLEVS A,1,,,
Maxima,-MAGNVS A,3,,,
!Maximus,-MAGNVS A,6,,,
Maximus,MAXIMVS N,65,,,
!Maxumus,-MAGNVS A,1,,,
Maxumus,MAXIMVS N,1,,,
Mazaca,MAZACA N,1,,,
Mazaei,MAZAEVS N-,2,,,
Mazagae,MAZAGAE N,1,,,
Mazippa,MAZIPPA N,2,,,
Medea,MEDEA N,43,,,
Medeis,-MEDEIS A,1,,,
Medicus2,MEDICVS A,1,,,
Mediolanensis,MEDIOLANENSIS A,1,,,
Mediolanum,MEDIOLANVM N,1,,,
!Mediolanum,MEDIOLANVM N-,2,,,
Mediomatrici,MEDIOMATRICI N,6,,,
Medobriga,MEDOBRIGA N,1,,,
Medullina,MEDVLLINA N,1,,,
Medus,MEDVS A,14,,,
Medus3,MEDVS N,5,,,
Medusa,MEDVSA N,5,,,
!Medusa,MEDVSA  ,1,,,
Medusaeus,MEDVSAEVS A,1,,,
Mefitis2,MEFITIS N,1,,,
Megaboccus,MEGABOCCVS N,1,,,
Megadorus,MEGADORVS N,12,,,
Megaera,MEGAERA N,7,,,
Megalesia,MEGALESIA N,6,,,
Megalesiacus,MEGALESIACVS A,1,,,
Megalesis,MEGALENSIS A,1,,,
Megalobulus,MEGALOBVLVS N,1,,,
Megalopolitani,MEGALOPOLITANI N,1,,,
Megalopolitanus,MEGALOPOLITANVS A,1,,,
Megara,MEGARA N,7,,,
Megarea,MEGAREA N,1,,,
Megarici,MEGARICI N,1,,,
Megaricus,MEGARICVS A,1,,,
Megaris,MEGARIS N,1,,,
Megarus,MEGARVS A,1,,,
Megisto,-IS  ,1,,,
Melampus,MELAMPVS N,4,,,
Melanippe,MELANIPPE N,1,,,
Melantheus,MELANTHEVS A,1,,,
Melanthius,MELANTHIVS N,1,,,
Meleager,MELEAGER N,32,,,
Meleteus,MELETEVS A,1,,,
!Meliboeus,-MELIBOEVS N,7,,,
Meliboeus,MELIBOEVS A,3,,,
Meliboeus2,MELIBOEVS N,2,,,
Melie,MELIE N,1,,,
Melinum2,MELINVS N,3,,,
Melissa,MELISSA N,2,,,
Melita,MELITA N,4,,,
Melite,MELITA N,2,,,
Melitene,MELITENA N,1,,,
Melitensia,MELITENSIA N,2,,,
!Melitensis,-MELITENSES N,1,,,
Melitensis,MELITENSIS A,5,,,
Mella2,MELLA N,2,,,
Melos,MELON N-,1,,,
Melpomene,MELPOMENE N,3,,,
Memaceni,MEMACENI N,2,,,
Memmiades,MEMMIADES N,1,,,
Memmius,-MEMMIVS N,27,,,
!Memmius,-MEMMIVS N-,12,,,
Memnon,MEMNON N,17,,,
Memnonius,MEMNONIVS A,1,,,
Memphites,-MEMPHITES A,1,,,
Memphiticus,MEMPHITICVS A,1,,,
Memphitis,-MEMPHITIS A,1,,,
Menaeni,MENAENI N,2,,,
Menalcas,MENALCAS N,11,,,
Menander,MENANDER N,7,,,
!Menander,MENANDER N-,1,,,
Menandreus,MENANDREVS A,1,,,
Menandros,MENANDER N,2,,,
Menapii,MENAPII N,19,,,
Menecrates,MENECRATIS N,1,,,
Menedemus,MENEDEMVS N,6,,,
Menelaeus,MENELAEVS A,1,,,
Menelaos,MENELAVS N,28,,,
Menenius,MENENIVS N,6,,,
Menes,MENETES N,1,,,
Menestheus,MENESTHEVS N,1,,,
Meniscus,MENISCVS N,1,,,
Meno,MENON N,1,,,
Menoeceus2,MENOECEVS N,1,,,
Menoetes,MENOETES N,6,,,
Menoetiades,MENOETIADES N,3,,,
Menon,MENON N,2,,,
Mentor,MENTOR N,5,,,
Mentoreus,MENTOREVS A,1,,,
Mercurialis,MERCVRIALIS A,3,,,
!Mercurialis,MERCVRIALIS  ,1,,,
Mercurius,MERCVRIVS N,46,,,
Meriones,MERIONES N,2,,,
Meroe,MEROE N,4,,,
Merope,MEROPE N,4,,,
Merops,MEROPS N,1,,,
Merula2,MERVLA N,2,,,
Mesopotamia,MESOPOTAMIA N,13,,,
Messala,MESSALA N,30,,,
Messalina,MESSALINA N,31,,,
Messalinus,MESSALINVS N,13,,,
Messalla,MESSALA N,5,,,
Messalla,MESSALLA N,22,,,
Messana,MESSANA N,34,,,
Messapus,MESSAPVS N,22,,,
Messenii,MESSENII N,3,,,
Messius,MESSIVS N,7,,,
Metabus,METABVS N,2,,,
Metaurum,METAVRVM N,1,,,
Metella2,METELLA N,3,,,
Metellus,METELLVS N,272,,,
Methymna,METHYMNA N,1,,,
Methymnaei,METHYMNAEI N,2,,,
Methymnaeus,METHYMNAEVS A,3,,,
Methymnias,METHYMNIADES N,1,,,
Metilius,METILIVS N,2,,,
Metiscus,METISCVS N,5,,,
Metius,METIVS N,2,,,
Metrodorus,METRODORVS N,15,,,
Metronax,METRONAX N,2,,,
Metropolitae,METROPOLITAE N,1,,,
Mettius,METTIVS N,5,,,
Mettus,METTVS N,1,,,
Metus2,METVS N,5,,,
Meuania,MEVANIA N,3,,,
Meuia,MAEVIA N,1,,,
Meuius,MEVIVS N,1,,,
Mezentius,MEZENTIVS N,22,,,
Micipsa,MICIPSA N,16,,,
Micon,MICON N,2,,,
Milanion,MILANION N,3,,,
Milesii,MILESII N,10,,,
Milesius,MILESIVS A,8,,,
Miletos,MILETVS N,11,,,
Miletus,MILETVS N,1,,,
Milichus,MILICHVS N,6,,,
Milo,MILO N,128,,,
Milo,MILON N,2,,,
Milonius,MILONIVS N,1,,,
Miltiades,MILTIADES N,1,,,
Mimalloneus,MIMALLONEVS A,1,,,
Mimas,MIMAS N,2,,,
Mimnermus,MIMNERMVS N,3,,,
Mincius,MINCIVS N,3,,,
Minerua,MINERVA N,83,,,
Minio2,MINIO N,1,,,
Minius2,MINIVS N,1,,,
Minois,MINOIS N,4,,,
Minoius,MINOIVS A,4,,,
!Minoius,MINOVS A,1,,,
Minos,MINOS N,22,,,
Minotaurus,MINOTAVRVS N,2,,,
Minous,MINOVS A,3,,,
Minturnae,MINTVRNAE N,4,,,
Minturnenses,MINTVRNENSES N,2,,,
Minturnensis,MINTVRNENSIS A,2,,,
Minucius,MINVCIVS A,3,,,
Minucius2,MINVCIVS N,29,,,
Misenensis,MISENENSIS A,7,,,
Misenum,MISENVM N,17,,,
Misenus,MISENVS N,7,,,
Mithridates,MITHRIDATES N,69,,,
Mithridaticus,MITHRIDATICVS A,9,,,
Mnasylus,MNASYLVS N,1,,,
Mnesilochus,MNESILOCHVS N,33,,,
Mnester2,MNESTER N,4,,,
Mnestheus,MNESTHEVS N,23,,,
Modestus2,MODESTVS N,10,,,
Moenus2,MOENVS N,1,,,
Moeris3,MOERIS N-,2,,,
Moesi,MOESI N,2,,,
Moesia,MOESIA N,26,,,
!Moesicus,-MOESICI N,1,,,
Moesicus,MOESICVS A,12,,,
Mogontiacum,MOGONTIACVM N,7,,,
!Mogontiacum,MOGONTIACVM N-,4,,,
Molorcheus,MOLORCHAEVS A,1,,,
Molorchus,MOLORCHVS N,1,,,
Molossicus,MOLOSSICVS A,1,,,
Molossus,MOLOSSVS A,6,,,
!Molossus,MOLOSSVS A-,1,,,
Molossus3,MOLOSSVS N,1,,,
Mona,MONA N,4,,,
Monaeses,MONAESES N,3,,,
Moneta,MONETA N,3,,,
Monoecus,MONOECVS N,2,,,
Montanus2,MONTANVS N,17,,,
Monychus,MONYCHVS N,1,,,
Mopsopia,MOPSOPIA N,1,,,
Mopsopius,MOPSOPIVS A,3,,,
Morini,MORINI N,13,,,
Moritasgus,MORITASGVS N,1,,,
Mors2,MORS N,13,,,
Mosa,MOSA N,12,,,
!Moschus2,MOCHVS N,1,,,
Moschus2,MOSCHVS N,2,,,
Mosella,MOSELLA N,5,,,
Mossyni,MOSSYNI N,1,,,
Mosteni,MOSTENI N,1,,,
Mothone,MOTHONE N,1,,,
Moyses,MOYSES N,4,,,
Mucia2,MVCIA N,1,,,
Mucianus2,MVCIANVS N,71,,,
Mucius,MVCIVS N,36,,,
Mucius2,MVCIVS A,3,,,
Mulciber,MVLCIBER N,7,,,
Muluccha,MVLVCHA N,3,,,
!Muluius,-MVLVIVS A,7,,,
Muluius,MVLVIVS N,1,,,
Mummius,MVMMIVS N,12,,,
Munatius,MVNATIVS N,8,,,
!Mundensis,-MVNDENSES N,1,,,
Mundensis,MVNDENSIS A,1,,,
Murcus2,MVRCVS N,4,,,
Murena2,MVRENA N,61,,,
Murgentini,MVRGANTINI N,1,,,
Murgentinus,MVRGANTINVS A,3,,,
Murranus,MVRRANVS N,2,,,
Mus2,MVS N,1,,,
Musaeus,MVSAEVS  ,5,,,
Musicani,MVSICANI N,3,,,
Musonius,MVSONIVS N,10,,,
Mustis,MVSTIVS N-,1,,,
Musulamii,MVSVLAMII N,2,,,
Muta,-MVTVS A,1,,,
Muthul,-MVTHVL N-,1,,,
Mutina,MVTINA N,33,,,
Mutinensis,MVTINENSIS A,2,,,
Mutusca,MVTVSCA N,1,,,
Mutycensis,MVTYCENSIS A,2,,,
Mycale,MYCALE N,2,,,
Mycenaeus,MYCENAEVS A,7,,,
Mycenis,MYCENIS N,1,,,
Myconos,MYCONVS N,2,,,
Mygdonides,MYGDONIDES N,1,,,
Mygdonius,MYGDONIVS A,5,,,
Mylasa,MYLASA N,2,,,
Myndii,MYNDII N,1,,,
Myrina,MYRINA N,1,,,
Myron2,MYRON N,9,,,
Myrrha,MYRRHA N,6,,,
Myrtale,MYRTALE N,1,,,
Myrtilus,MYRTILVS N,1,,,
Myrtous,MYRTOVS A,4,,,
Mys2,MYS N,1,,,
Mysi,MYSI N,4,,,
Mysia,MYSIA N,5,,,
Mystes,MYSTES N,1,,,
Mysus,MYSVS A,4,,,
Mytilenaei,MYTILENAEI N,1,,,
Mytilenaeus,MYTILENAEVS A,2,,,
Mytilene,MYTILENA N,2,,,
Mytilene,MYTILENE N,1,,,
Mytilenensis,MYTILENENSIS A,1,,,
Nabalia,NABALIA N,1,,,
Nabatae,NABATHES N-,1,,,
Nabataei,NABATAEI N,2,,,
Nabataeus,NABATHAEVS A,2,,,
Nabdalsa,NABDALSA N,4,,,
Naeua,NAEVA N,1,,,
Naeuius,NAEVIVS N,83,,,
Naeuius3,NAEVIVS A,1,,,
Nahanaruali,NAHANARVALI N,2,,,
Naias,NAIAS N,2,,,
Nais,NAIS N,7,,,
Namnetes,NAMNETES N,1,,,
Nantuates,NANTVATES N,2,,,
!Nantuates,NANTVATES N-,1,,,
Napaeae,NAPAEAE N,1,,,
Nape,NAPE N,2,,,
Nar,NAR N,4,,,
Narbo,NARBO N,13,,,
Narbonensis,NARBONENSIS A,20,,,
Narcissus,NARCISSVS N,20,,,
Naristi,NARISTI N,2,,,
Narnia,NARNIA N,8,,,
Narniense,NARNIENSES N,2,,,
Narycius,NARYCIVS A,2,,,
Nasamonius,NASAMONIVS A,1,,,
Nasica,NASICA N,14,,,
Nasidianus,NASIDIANVS A,2,,,
Nasidienus,NASIDIENVS N,3,,,
Nasidius,-NASIDIVS N,6,,,
Naso,NASO N,23,,,
Natalis3,NATALIS N,16,,,
Natta,NATTA N,6,,,
Naua,NAVA N,1,,,
Naupactous,NAVPACTOVS A,1,,,
Naupliades,NAVPLIADES N,1,,,
Nauplius,NAVPLIVS N,2,,,
Nausiphanes,NAVSIPHANES N,2,,,
Nautaca,NAVTACA N,1,,,
Nautes,NAVTES N,2,,,
Naxius,NAXIVS A,1,,,
Naxos,NAXVS N,5,,,
Neaera,NEAERA N,12,,,
Neaera,NEAEREA N,1,,,
Nealces,NEALCES N,1,,,
Neapolis,NEAPOLIS N,3,,,
!Neapolis,NEAPOLIS N-,8,,,
Neapolitani,NEAPOLITANI N,6,,,
Neapolitanum,NEAPOLITANVM N,1,,,
Neapolitanus,NEAPOLITANVS A,3,,,
Nearchus,NEARCHVS N,6,,,
Neleius,NELEIVS A,1,,,
Nemea,NEMEA N,3,,,
Nemeaeus,NEMAEVS A,1,,,
Nemeaeus,NEMEAEVS A,6,,,
Nemesis,NEMESIS N,7,,,
!Nemesis,NEMESIS N-,3,,,
Nemetae,NEMETES N,1,,,
Nemetes,NEMETES N,3,,,
Nemetocenna,NEMETOCENNA N,2,,,
Nemorensis2,NEMORENSIS A,1,,,
Neobule,NEOBVLE N,1,,,
Neoptolemus,NEOPTOLEMVS N,9,,,
Nephele,NEPHELE N,1,,,
Nepos2,NEPOS N,25,,,
Neptunine,NEPTVNINE N,1,,,
Neptunius,NEPTVNIVS A,16,,,
Neptunus,NEPTVNVS N,67,,,
Neratius,NERATIVS N,2,,,
Nereida,NEREIS N,1,,,
!Nereida,NEREIS N-,1,,,
Nereis,NEREIS N,9,,,
Nereius,NEREIVS A,2,,,
Nereus,NEREVS N,19,,,
Nerinus,NERINVS A,1,,,
Neritius,NERITIVS A,2,,,
Nerius,NEREVS N,1,,,
Nerius,NERIVS N,2,,,
Nero,NERO N,362,,,
Neroneus,NERONEVS A,1,,,
Neronianus,NERONIANVS A,5,,,
Nersae,NERSAE N,1,,,
Nerthus,NERTHVS N,1,,,
Nerua,NERVA N,30,,,
Neruicus2,NERVICVS A,1,,,
Neruii,NERVII N,33,,,
Neruius,NERVIVS A,1,,,
Nesaee,NESAEE N,2,,,
Nesseus,NESSEVS A,3,,,
Nessus,NESSVS N,14,,,
Nestor,NESTOR N,13,,,
Nestoreus,NESTOREVS A,1,,,
Netini,NETINI N,6,,,
Netum,NETVM N-,1,,,
Neuius,-NOLO  ,1,,,
Nicaea,NICAEA N,8,,,
Nicaeensis,-NICAEENSES N,5,,,
Nicanor,NICANOR N,8,,,
Nice,NICE N,1,,,
Nicephorius,NICEPHORIVS N,1,,,
Niceros,NICEROS N,2,,,
Nico2,NICON N,2,,,
Nicocles,NICOCLES N,1,,,
Nicomachus,NICOMACHVS N,10,,,
Nicomedenses,NICOMEDENSES N,5,,,
Nicomedes,NICOMEDES N,5,,,
Nicomedia,NICOMEDIA N,4,,,
Nicopolis,NICOPOLIS N-,1,,,
Nicostratus,NICOSTRATVS N,9,,,
Niger2,NIGER N,5,,,
Nigidius,NIGIDIVS N,1,,,
Nigrinus,NIGRINVS N,7,,,
Niliacus,NILIACVS A,3,,,
Nilus,NILVS N,56,,,
Ninnius,-NINNIVS N,4,,,
Ninos,NINIVE N,1,,,
Niobe,NIOBE N,6,,,
Niphaeus,NIPHAEVS N,1,,,
Niphates,NIPHATES N,3,,,
Nireus,NIREVS N,4,,,
Nisaeus,-NISAEE N-,1,,,
Niseis,NISEIS N,1,,,
Nisus3,NISVS N,30,,,
Nitiobroges,NITIOBROGES N,4,,,
Nobilior,NOBILIOR N,1,,,
!Nobilior,NOBILIOR N-,1,,,
Nocturnus2,NOCTVRNVS N,1,,,
Nola,NOLA N,5,,,
Nolani,NOLANI N,1,,,
Nolanus,NOLANVS A,1,,,
Nomas,NOMAS N,1,,,
!Nomentanus2,NOMENTANVM N,2,,,
Nomentanus2,NOMENTANVS N,9,,,
Nomentum,NOMENTVM N,4,,,
Nonacrinus,NONACRINVS A,2,,,
Nonacrius,NONACRIVS A,1,,,
Nonius,NONIVS N,7,,,
Nora,-NOSCO  ,4,,,
Norbanus,NORBANVS N,14,,,
Noreia,NOREIA N,1,,,
Norenses,NORENSES N,1,,,
Norensis,NORENSIS A,1,,,
Norici,NORICI N,4,,,
Noricum,NORICVM N,3,,,
!Noricus,-NORICA N,1,,,
Noricus,NORICVS A,7,,,
Nortia,NORTIA N,1,,,
Nouaesium,NOVAESIVM N,12,,,
Nouaria,NOVARIA N,1,,,
Nouatilla,NOVATILLA N,1,,,
Nouatus2,NOVATVS N,4,,,
Nouellus2,NOVELLVS N,3,,,
Nouembris,NOVEMBER A,9,,,
Nouia,NOVIA N,1,,,
Nouiodunum,NOVIODVNVM N,4,,,
!Nouiodunum,NOVIODVNVM N-,1,,,
Nouius,NOVIVS N,5,,,
Nuceria,NVCERIA N,5,,,
Nucerini,NVCERINI N,1,,,
!Nucerinus,-NVCERINVS N,1,,,
Nucerinus,NVCERINVS A,2,,,
Nucula2,NVCVLA N,7,,,
Numa,NVMA N,34,,,
Numantia,NVMANTIA N,19,,,
!Numantinus,-NVMANTINA N,1,,,
Numantinus,NVMANTINVS A,7,,,
Numanus,NVMANVS N,2,,,
Numerius3,NVMERIVS N,2,,,
Numicius,NVMICIVS N,4,,,
Numida,NVMIDA N,17,,,
!Numida,NVMIDA N-,1,,,
Numidia,NVMIDIA N,45,,,
!Numidicus,-NVMIDICVS N,4,,,
Numidicus,NVMIDICVS A,3,,,
Numidus,NVMIDVS A,2,,,
Numisius,NVMISIVS N,8,,,
Numitor,NVMITOR N,7,,,
Numitoria,NVMITORIA N,1,,,
Numitorius,NVMITORIVS N,2,,,
Nursia,NVRSIA N,1,,,
Nyctelius,NYCTELIVS A,1,,,
Nyctelius2,NYCTELIVS N,1,,,
Nycteus,NYCTEVS N,1,,,
Nyctimene,NYCTIMENE N,1,,,
Nymphaeum,NYMPHAEVM N,1,,,
Nymphidius,NYMPHIDIVS N,8,,,
Nymphius,NYMPHA N,6,,,
Nymphodorus,NYMPHODORVS N,3,,,
Nysa,NYSA N,7,,,
Nysaeus,NYSAEVS A,2,,,
Nysigena,NYSIGENA A,1,,,
Nysius2,NYSIVS N,1,,,
Oarion,OARION N,1,,,
Occia,OCCIA N,1,,,
Oceanitis,OCEANITIS N,1,,,
Oceanus,OCEANVS N,143,,,
!Oceanus,OCEANVS 1,21,,,
Ocella,OCELLA N,1,,,
Ocelum,OCELVM N,1,,,
Ochus,OCHVS N,10,,,
Ocrea2,OCREA N,2,,,
Ocresia,OCRESIA N,1,,,
!Ocriculanus,-OCRICVLANVM N,1,,,
Ocriculanus,OCRICVLANVS A,1,,,
Ocriculum,OCRICVLVM N,2,,,
Octauia,OCTAVIA N,31,,,
!Octauianus,OCTAVIANIVS A,1,,,
Octauianus,OCTAVIANVS A,7,,,
Octauianus2,OCTAVIANVS N,1,,,
Octauius,OCTAVIVS N,61,,,
!Octauius,OCTAVIVS N-,1,,,
!Octauius,OCTAVVS N,1,,,
!October,-OCTOBER N,1,,,
